ChangeIndicator,ProductTitle,ProductId,SkuId,SkuTitle,Publisher,SkuDescription,UnitOfMeasure,TermDuration,BillingPlan,Market,Currency,UnitPrice,PricingTierRangeMin,PricingTierRangeMax,EffectiveStartDate,EffectiveEndDate,Tags,ERP Price,Segment,PreviousValues
Unchanged,Windows 10 Education A5,CFQ7TTC0J1RW,6,Windows 10/11 Enterprise A5 (Education Student Pricing),Microsoft Corporation,"Windows 10/11 Enterprise A5 includes Windows 10/11 Enterprise plus Microsoft Defender Advanced Threat Protection (ATP). Microsoft Defender ATP enables enterprise customers to detect, investigate, and respond to advanced attacks and zero-days on their networks—for up to six months, in a single timeline. It is built-in, cloud powered, and leverages the Microsoft Intelligence Security Graph to integrate detection and exploration with Office 365 ATP*. *some separate subscriptions may be required.  ",,P1Y,Annual,US,USD,54.72,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,68.4,Education,
Unchanged,Windows 10 Education A5,CFQ7TTC0J1RW,6,Windows 10/11 Enterprise A5 (Education Student Pricing),Microsoft Corporation,"Windows 10/11 Enterprise A5 includes Windows 10/11 Enterprise plus Microsoft Defender Advanced Threat Protection (ATP). Microsoft Defender ATP enables enterprise customers to detect, investigate, and respond to advanced attacks and zero-days on their networks—for up to six months, in a single timeline. It is built-in, cloud powered, and leverages the Microsoft Intelligence Security Graph to integrate detection and exploration with Office 365 ATP*. *some separate subscriptions may be required.  ",,P1M,Monthly,US,USD,5.47,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,6.84,Education,
Unchanged,Windows 10 Education A5,CFQ7TTC0J1RW,6,Windows 10/11 Enterprise A5 (Education Student Pricing),Microsoft Corporation,"Windows 10/11 Enterprise A5 includes Windows 10/11 Enterprise plus Microsoft Defender Advanced Threat Protection (ATP). Microsoft Defender ATP enables enterprise customers to detect, investigate, and respond to advanced attacks and zero-days on their networks—for up to six months, in a single timeline. It is built-in, cloud powered, and leverages the Microsoft Intelligence Security Graph to integrate detection and exploration with Office 365 ATP*. *some separate subscriptions may be required.  ",,P1Y,Monthly,US,USD,57.48,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,71.88,Education,
Unchanged,Windows 10 Education A5,CFQ7TTC0J1RW,4,Windows 10/11 Enterprise A5 for student use benefits (Education Student Pricing),Microsoft Corporation,"Customers qualifying Windows 10/11 Enterprise A5 Student Use Benefit get rights to install locally and use either Windows 10/11 Education or Windows 10/11 Enterprise editions. For digital subscription licenses, customers will only receive Windows 10/11 Enterprise. Windows 10/11 Enterprise provides enterprise-grade manageability and security for schools. The increased security helps protect your sensitive data, identities, and devices from cybersecurity threats, and provides enhanced deployment, software and device management options. When using Windows 10/11 Enterprise edition in an education setting, devices should be configured with SetEduPolicies enabled. For more information please visit: https://docs.microsoft.com/education/windows/configure-windows-for-education",,P1Y,Monthly,US,USD,0,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,0,Education,
Unchanged,Windows 10 Education A5,CFQ7TTC0J1RW,5,Windows 10/11 Enterprise A5 (Education Faculty Pricing),Microsoft Corporation,"Windows 10/11 Enterprise A5 includes Windows 10/11 Enterprise plus Microsoft Defender Advanced Threat Protection (ATP). Microsoft Defender ATP enables enterprise customers to detect, investigate, and respond to advanced attacks and zero-days on their networks—for up to six months, in a single timeline. It is built-in, cloud powered, and leverages the Microsoft Intelligence Security Graph to integrate detection and exploration with Office 365 ATP*. *some separate subscriptions may be required.  ",,P1M,Monthly,US,USD,6.05,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,7.56,Education,
Unchanged,Windows 10 Education A5,CFQ7TTC0J1RW,5,Windows 10/11 Enterprise A5 (Education Faculty Pricing),Microsoft Corporation,"Windows 10/11 Enterprise A5 includes Windows 10/11 Enterprise plus Microsoft Defender Advanced Threat Protection (ATP). Microsoft Defender ATP enables enterprise customers to detect, investigate, and respond to advanced attacks and zero-days on their networks—for up to six months, in a single timeline. It is built-in, cloud powered, and leverages the Microsoft Intelligence Security Graph to integrate detection and exploration with Office 365 ATP*. *some separate subscriptions may be required.  ",,P1Y,Monthly,US,USD,63.48,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,79.44,Education,
Unchanged,Windows 10 Education A5,CFQ7TTC0J1RW,4,Windows 10/11 Enterprise A5 for student use benefits (Education Student Pricing),Microsoft Corporation,"Customers qualifying Windows 10/11 Enterprise A5 Student Use Benefit get rights to install locally and use either Windows 10/11 Education or Windows 10/11 Enterprise editions. For digital subscription licenses, customers will only receive Windows 10/11 Enterprise. Windows 10/11 Enterprise provides enterprise-grade manageability and security for schools. The increased security helps protect your sensitive data, identities, and devices from cybersecurity threats, and provides enhanced deployment, software and device management options. When using Windows 10/11 Enterprise edition in an education setting, devices should be configured with SetEduPolicies enabled. For more information please visit: https://docs.microsoft.com/education/windows/configure-windows-for-education",,P1Y,Annual,US,USD,0,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,0,Education,
Unchanged,Windows 10/11 Enterprise E3,CFQ7TTC0LGTX,2,Windows 10/11 Enterprise E3 (local only),Microsoft Corporation,"Windows 10/11 Enterprise E3 builds on Windows 10/11 Pro by delivering enterprise-grade security, management, and control features for large or mid-sized companies, or any size business that processes sensitive data, operates in regulated industries, or develops intellectual property that must remain secured. The increased security helps protect your sensitive data, identities, and devices from cybersecurity threats, and provides enhanced deployment and software and device management options. This offering does not include virtualization use rights.",,P1Y,Annual,US,USD,67.2,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,84,Commercial,
Unchanged,Windows 10/11 Enterprise E3,CFQ7TTC0LGTX,7,Windows 10/11 Enterprise E3 (Non-Profit Pricing),Microsoft Corporation,"Windows 10/11 Enterprise E3 builds on Windows 10/11 Pro by delivering enterprise-grade security, management, and control features for large or mid-sized companies, or any size business that processes sensitive data, operates in regulated industries, or develops intellectual property that must remain secured. The increased security helps protect your sensitive data, identities, and devices from cybersecurity threats, and provides enhanced deployment and software and device management options.",,P1Y,Monthly,US,USD,19.8,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,22.08,Charity,
Unchanged,Windows 10/11 Enterprise E3,CFQ7TTC0LGTX,2,Windows 10/11 Enterprise E3 (local only),Microsoft Corporation,"Windows 10/11 Enterprise E3 builds on Windows 10/11 Pro by delivering enterprise-grade security, management, and control features for large or mid-sized companies, or any size business that processes sensitive data, operates in regulated industries, or develops intellectual property that must remain secured. The increased security helps protect your sensitive data, identities, and devices from cybersecurity threats, and provides enhanced deployment and software and device management options. This offering does not include virtualization use rights.",,P1M,Monthly,US,USD,6.72,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,8.4,Commercial,
Unchanged,Windows 10/11 Enterprise E3,CFQ7TTC0LGTX,4,Windows 10/11 Enterprise E3,Microsoft Corporation,"Windows 10/11 Enterprise E3 builds on Windows 10/11 Pro by delivering enterprise-grade security, management, and control features for large or mid-sized companies, or any size business that processes sensitive data, operates in regulated industries, or develops intellectual property that must remain secured. The increased security helps protect your sensitive data, identities, and devices from cybersecurity threats, and provides enhanced deployment and software and device management options.",,P1M,Monthly,US,USD,6.72,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,8.4,Commercial,
Unchanged,Windows 10/11 Enterprise E3,CFQ7TTC0LGTX,2,Windows 10/11 Enterprise E3 (local only),Microsoft Corporation,"Windows 10/11 Enterprise E3 builds on Windows 10/11 Pro by delivering enterprise-grade security, management, and control features for large or mid-sized companies, or any size business that processes sensitive data, operates in regulated industries, or develops intellectual property that must remain secured. The increased security helps protect your sensitive data, identities, and devices from cybersecurity threats, and provides enhanced deployment and software and device management options. This offering does not include virtualization use rights.",,P1Y,Monthly,US,USD,70.56,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,88.2,Commercial,
Unchanged,Windows 10/11 Enterprise E3,CFQ7TTC0LGTX,4,Windows 10/11 Enterprise E3,Microsoft Corporation,"Windows 10/11 Enterprise E3 builds on Windows 10/11 Pro by delivering enterprise-grade security, management, and control features for large or mid-sized companies, or any size business that processes sensitive data, operates in regulated industries, or develops intellectual property that must remain secured. The increased security helps protect your sensitive data, identities, and devices from cybersecurity threats, and provides enhanced deployment and software and device management options.",,P1Y,Annual,US,USD,67.2,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,84,Commercial,
Unchanged,Windows 10/11 Enterprise E3,CFQ7TTC0LGTX,7,Windows 10/11 Enterprise E3 (Non-Profit Pricing),Microsoft Corporation,"Windows 10/11 Enterprise E3 builds on Windows 10/11 Pro by delivering enterprise-grade security, management, and control features for large or mid-sized companies, or any size business that processes sensitive data, operates in regulated industries, or develops intellectual property that must remain secured. The increased security helps protect your sensitive data, identities, and devices from cybersecurity threats, and provides enhanced deployment and software and device management options.",,P1Y,Annual,US,USD,18.9,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,21,Charity,
Unchanged,Windows 10/11 Enterprise E3,CFQ7TTC0LGTX,5,Windows 10/11 Enterprise E3,Microsoft Corporation,"Windows 10/11 Enterprise E3 builds on Windows 10/11 Pro by delivering enterprise-grade security, management, and control features for large or mid-sized companies, or any size business that processes sensitive data, operates in regulated industries, or develops intellectual property that must remain secured. The increased security helps protect your sensitive data, identities, and devices from cybersecurity threats, and provides enhanced deployment and software and device management options.",,P1M,None,US,USD,0,,,1753-01-02T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License;Trial,0,Commercial,
Unchanged,Windows 10/11 Enterprise E3,CFQ7TTC0LGTX,4,Windows 10/11 Enterprise E3,Microsoft Corporation,"Windows 10/11 Enterprise E3 builds on Windows 10/11 Pro by delivering enterprise-grade security, management, and control features for large or mid-sized companies, or any size business that processes sensitive data, operates in regulated industries, or develops intellectual property that must remain secured. The increased security helps protect your sensitive data, identities, and devices from cybersecurity threats, and provides enhanced deployment and software and device management options.",,P1Y,Monthly,US,USD,70.56,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,88.2,Commercial,
Unchanged,Windows 10/11 Enterprise E3,CFQ7TTC0LGTX,1,Windows 10/11 Enterprise E3 VDA,Microsoft Corporation,"Windows 10/11 Enterprise E3 VDA is a SKU for Non-Windows Devices that builds on Windows 10/11 Pro by delivering enterprise-grade security, management, and control features for large or mid-sized companies, or any size business that processes sensitive data, operates in regulated industries, or develops intellectual property that must remain secured. The increased security helps protect your sensitive data, identities, and devices from cybersecurity threats, and provides enhanced deployment and software and device management options.",,P1M,Monthly,US,USD,12.67,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,15.84,Commercial,
Unchanged,Windows 10/11 Enterprise E3,CFQ7TTC0LGTX,7,Windows 10/11 Enterprise E3 (Non-Profit Pricing),Microsoft Corporation,"Windows 10/11 Enterprise E3 builds on Windows 10/11 Pro by delivering enterprise-grade security, management, and control features for large or mid-sized companies, or any size business that processes sensitive data, operates in regulated industries, or develops intellectual property that must remain secured. The increased security helps protect your sensitive data, identities, and devices from cybersecurity threats, and provides enhanced deployment and software and device management options.",,P1M,Monthly,US,USD,1.89,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,2.1,Charity,
Unchanged,Windows 10/11 Enterprise E3,CFQ7TTC0LGTX,1,Windows 10/11 Enterprise E3 VDA,Microsoft Corporation,"Windows 10/11 Enterprise E3 VDA is a SKU for Non-Windows Devices that builds on Windows 10/11 Pro by delivering enterprise-grade security, management, and control features for large or mid-sized companies, or any size business that processes sensitive data, operates in regulated industries, or develops intellectual property that must remain secured. The increased security helps protect your sensitive data, identities, and devices from cybersecurity threats, and provides enhanced deployment and software and device management options.",,P1Y,Monthly,US,USD,133.08,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,166.32,Commercial,
Unchanged,Windows 10/11 Enterprise E3,CFQ7TTC0LGTX,1,Windows 10/11 Enterprise E3 VDA,Microsoft Corporation,"Windows 10/11 Enterprise E3 VDA is a SKU for Non-Windows Devices that builds on Windows 10/11 Pro by delivering enterprise-grade security, management, and control features for large or mid-sized companies, or any size business that processes sensitive data, operates in regulated industries, or develops intellectual property that must remain secured. The increased security helps protect your sensitive data, identities, and devices from cybersecurity threats, and provides enhanced deployment and software and device management options.",,P1Y,Annual,US,USD,126.72,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,158.4,Commercial,
Unchanged,Windows 10/11 Enterprise E5,CFQ7TTC0LFNW,2,Windows 10/11 Enterprise E5,Microsoft Corporation,"Windows 10/11 Enterprise E5 includes Windows 10/11 Enterprise E3 plus Microsoft Defender Advanced Threat Protection (ATP). Microsoft Defender ATP is a unified endpoint security platform and enables enterprise customers to protect, detect, investigate, and respond to advanced attacks and data breaches. It is built-in, cloud powered, applies Artificial Intelligence to automate security incidents and leverages the Microsoft Intelligent Security Graph to integrate detection and exploration with other Microsoft Threat Protection services*. *some separate subscriptions may be required",,P1Y,Annual,US,USD,108.24,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,132,Commercial,
Unchanged,Windows 10/11 Enterprise E5,CFQ7TTC0LFNW,2,Windows 10/11 Enterprise E5,Microsoft Corporation,"Windows 10/11 Enterprise E5 includes Windows 10/11 Enterprise E3 plus Microsoft Defender Advanced Threat Protection (ATP). Microsoft Defender ATP is a unified endpoint security platform and enables enterprise customers to protect, detect, investigate, and respond to advanced attacks and data breaches. It is built-in, cloud powered, applies Artificial Intelligence to automate security incidents and leverages the Microsoft Intelligent Security Graph to integrate detection and exploration with other Microsoft Threat Protection services*. *some separate subscriptions may be required",,P1M,Monthly,US,USD,10.82,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,13.2,Commercial,
Unchanged,Windows 10/11 Enterprise E5,CFQ7TTC0LFNW,000G,Windows 10/11 Enterprise E5 (Non-Profit Pricing),Microsoft Corporation,"Windows 10/11 Enterprise E5 includes Windows 10/11 Enterprise E3 plus Microsoft Defender Advanced Threat Protection (ATP). Microsoft Defender ATP is a unified endpoint security platform and enables enterprise customers to protect, detect, investigate, and respond to advanced attacks and data breaches. It is built-in, cloud powered, applies Artificial Intelligence to automate security incidents and leverages the Microsoft Intelligent Security Graph to integrate detection and exploration with other Microsoft Threat Protection services*. *some separate subscriptions may be required",,P1Y,Monthly,US,USD,37.44,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,41.64,Charity,
Unchanged,Windows 10/11 Enterprise E5,CFQ7TTC0LFNW,000G,Windows 10/11 Enterprise E5 (Non-Profit Pricing),Microsoft Corporation,"Windows 10/11 Enterprise E5 includes Windows 10/11 Enterprise E3 plus Microsoft Defender Advanced Threat Protection (ATP). Microsoft Defender ATP is a unified endpoint security platform and enables enterprise customers to protect, detect, investigate, and respond to advanced attacks and data breaches. It is built-in, cloud powered, applies Artificial Intelligence to automate security incidents and leverages the Microsoft Intelligent Security Graph to integrate detection and exploration with other Microsoft Threat Protection services*. *some separate subscriptions may be required",,P1M,Monthly,US,USD,3.56,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,3.96,Charity,
Unchanged,Windows 10/11 Enterprise E5,CFQ7TTC0LFNW,2,Windows 10/11 Enterprise E5,Microsoft Corporation,"Windows 10/11 Enterprise E5 includes Windows 10/11 Enterprise E3 plus Microsoft Defender Advanced Threat Protection (ATP). Microsoft Defender ATP is a unified endpoint security platform and enables enterprise customers to protect, detect, investigate, and respond to advanced attacks and data breaches. It is built-in, cloud powered, applies Artificial Intelligence to automate security incidents and leverages the Microsoft Intelligent Security Graph to integrate detection and exploration with other Microsoft Threat Protection services*. *some separate subscriptions may be required",,P1Y,Monthly,US,USD,113.64,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,138.6,Commercial,
Unchanged,Windows 10/11 Enterprise E5,CFQ7TTC0LFNW,000G,Windows 10/11 Enterprise E5 (Non-Profit Pricing),Microsoft Corporation,"Windows 10/11 Enterprise E5 includes Windows 10/11 Enterprise E3 plus Microsoft Defender Advanced Threat Protection (ATP). Microsoft Defender ATP is a unified endpoint security platform and enables enterprise customers to protect, detect, investigate, and respond to advanced attacks and data breaches. It is built-in, cloud powered, applies Artificial Intelligence to automate security incidents and leverages the Microsoft Intelligent Security Graph to integrate detection and exploration with other Microsoft Threat Protection services*. *some separate subscriptions may be required",,P1Y,Annual,US,USD,35.64,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,39.6,Charity,
Unchanged,Windows 365 Business,CFQ7TTC0J203,000N,"Windows 365 Business 2 vCPU, 4 GB, 256 GB",Microsoft Corporation,"Windows 365 Business gives you up to 300 licenses for Cloud PCs in your organization.      Securely stream your Windows experience - including your personalized apps, content, and settings – from the Microsoft cloud to any device with your Windows 365 Cloud PC.",,P1Y,Monthly,US,USD,399.12,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,498.96,Commercial,
Unchanged,Windows 365 Business,CFQ7TTC0J203,2,"Windows 365 Business 8 vCPU, 32 GB, 512 GB",Microsoft Corporation,"Windows 365 Business gives you up to 300 licenses for Cloud PCs in your organization.      Securely stream your Windows experience - including your personalized apps, content, and settings – from the Microsoft cloud to any device with your Windows 365 Cloud PC.",,P1Y,Annual,US,USD,1399.68,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,1749.6,Commercial,
Unchanged,Windows 365 Business,CFQ7TTC0J203,000P,"Windows 365 Business 2 vCPU, 8 GB, 128 GB",Microsoft Corporation,"Windows 365 Business gives you up to 300 licenses for Cloud PCs in your organization.      Securely stream your Windows experience - including your personalized apps, content, and settings – from the Microsoft cloud to any device with your Windows 365 Cloud PC.",,P1Y,Monthly,US,USD,408.24,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,510.36,Commercial,
Unchanged,Windows 365 Business,CFQ7TTC0J203,000S,"Windows 365 Business 4 vCPU, 16 GB, 256 GB",Microsoft Corporation,"Windows 365 Business gives you up to 300 licenses for Cloud PCs in your organization.      Securely stream your Windows experience - including your personalized apps, content, and settings – from the Microsoft cloud to any device with your Windows 365 Cloud PC.",,P1Y,Monthly,US,USD,716.64,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,895.92,Commercial,
Unchanged,Windows 365 Business,CFQ7TTC0J203,000M,"Windows 365 Business 2 vCPU, 4 GB, 128 GB",Microsoft Corporation,"Windows 365 Business gives you up to 300 licenses for Cloud PCs in your organization.      Securely stream your Windows experience - including your personalized apps, content, and settings – from the Microsoft cloud to any device with your Windows 365 Cloud PC.",,P1M,Monthly,US,USD,28,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,35,Commercial,
Unchanged,Windows 365 Business,CFQ7TTC0J203,25,"Windows 365 Business 16 vCPU, 64 GB, 512 GB",Microsoft Corporation,"Windows 365 Business gives you up to 300 licenses for Cloud PCs in your organization.    Securely stream your Windows experience - including your personalized apps, content, and settings – from the Microsoft cloud to any device with your Windows 365 Cloud PC.",,P1Y,Monthly,US,USD,2549.28,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,3186.6,Commercial,
Unchanged,Windows 365 Business,CFQ7TTC0J203,10,"Windows 365 Business 2 vCPU, 8 GB, 128 GB",Microsoft Corporation,"Windows 365 Business gives you up to 300 licenses for Cloud PCs in your organization.      Securely stream your Windows experience - including your personalized apps, content, and settings – from the Microsoft cloud to any device with your Windows 365 Cloud PC.",,P1M,None,US,USD,0,,,2023-12-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License;Trial,0,Commercial,
Unchanged,Windows 365 Business,CFQ7TTC0J203,000M,"Windows 365 Business 2 vCPU, 4 GB, 128 GB",Microsoft Corporation,"Windows 365 Business gives you up to 300 licenses for Cloud PCs in your organization.      Securely stream your Windows experience - including your personalized apps, content, and settings – from the Microsoft cloud to any device with your Windows 365 Cloud PC.",,P1Y,Monthly,US,USD,317.52,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,396.96,Commercial,
Unchanged,Windows 365 Business,CFQ7TTC0J203,000Q,"Windows 365 Business 2 vCPU, 8 GB, 256 GB",Microsoft Corporation,"Windows 365 Business gives you up to 300 licenses for Cloud PCs in your organization.      Securely stream your Windows experience - including your personalized apps, content, and settings – from the Microsoft cloud to any device with your Windows 365 Cloud PC.",,P1Y,Monthly,US,USD,489.84,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,612.36,Commercial,
Unchanged,Windows 365 Business,CFQ7TTC0J203,000S,"Windows 365 Business 4 vCPU, 16 GB, 256 GB",Microsoft Corporation,"Windows 365 Business gives you up to 300 licenses for Cloud PCs in your organization.      Securely stream your Windows experience - including your personalized apps, content, and settings – from the Microsoft cloud to any device with your Windows 365 Cloud PC.",,P1Y,Annual,US,USD,682.56,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,853.2,Commercial,
Unchanged,Windows 365 Business,CFQ7TTC0J203,2,"Windows 365 Business 8 vCPU, 32 GB, 512 GB",Microsoft Corporation,"Windows 365 Business gives you up to 300 licenses for Cloud PCs in your organization.      Securely stream your Windows experience - including your personalized apps, content, and settings – from the Microsoft cloud to any device with your Windows 365 Cloud PC.",,P1M,Monthly,US,USD,129.6,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,162,Commercial,
Unchanged,Windows 365 Business,CFQ7TTC0J203,25,"Windows 365 Business 16 vCPU, 64 GB, 512 GB",Microsoft Corporation,"Windows 365 Business gives you up to 300 licenses for Cloud PCs in your organization.    Securely stream your Windows experience - including your personalized apps, content, and settings – from the Microsoft cloud to any device with your Windows 365 Cloud PC.",,P1Y,Annual,US,USD,2427.84,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,3034.8,Commercial,
Unchanged,Windows 365 Business,CFQ7TTC0J203,5,"Windows 365 Business 8 vCPU, 32 GB, 128 GB",Microsoft Corporation,"Windows 365 Business gives you up to 300 licenses for Cloud PCs in your organization.      Securely stream your Windows experience - including your personalized apps, content, and settings – from the Microsoft cloud to any device with your Windows 365 Cloud PC.",,P1Y,Annual,US,USD,1097.28,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,1371.6,Commercial,
Unchanged,Windows 365 Business,CFQ7TTC0J203,25,"Windows 365 Business 16 vCPU, 64 GB, 512 GB",Microsoft Corporation,"Windows 365 Business gives you up to 300 licenses for Cloud PCs in your organization.    Securely stream your Windows experience - including your personalized apps, content, and settings – from the Microsoft cloud to any device with your Windows 365 Cloud PC.",,P1M,Monthly,US,USD,224.8,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,281,Commercial,
Unchanged,Windows 365 Business,CFQ7TTC0J203,24,"Windows 365 Business 16 vCPU, 64 GB, 1 TB",Microsoft Corporation,"Windows 365 Business gives you up to 300 licenses for Cloud PCs in your organization.    Securely stream your Windows experience - including your personalized apps, content, and settings – from the Microsoft cloud to any device with your Windows 365 Cloud PC.",,P1M,Monthly,US,USD,255.2,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,319,Commercial,
Unchanged,Windows 365 Business,CFQ7TTC0J203,000R,"Windows 365 Business 4 vCPU, 16 GB, 128 GB",Microsoft Corporation,"Windows 365 Business gives you up to 300 licenses for Cloud PCs in your organization.      Securely stream your Windows experience - including your personalized apps, content, and settings – from the Microsoft cloud to any device with your Windows 365 Cloud PC.",,P1Y,Monthly,US,USD,635.04,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,793.8,Commercial,
Unchanged,Windows 365 Business,CFQ7TTC0J203,4,"Windows 365 Business 8 vCPU, 32 GB, 256 GB",Microsoft Corporation,"Windows 365 Business gives you up to 300 licenses for Cloud PCs in your organization.      Securely stream your Windows experience - including your personalized apps, content, and settings – from the Microsoft cloud to any device with your Windows 365 Cloud PC.",,P1Y,Monthly,US,USD,1233.84,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,1542.24,Commercial,
Unchanged,Windows 365 Business,CFQ7TTC0J203,000P,"Windows 365 Business 2 vCPU, 8 GB, 128 GB",Microsoft Corporation,"Windows 365 Business gives you up to 300 licenses for Cloud PCs in your organization.      Securely stream your Windows experience - including your personalized apps, content, and settings – from the Microsoft cloud to any device with your Windows 365 Cloud PC.",,P1M,Monthly,US,USD,36,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,45,Commercial,
Unchanged,Windows 365 Business,CFQ7TTC0J203,1,"Windows 365 Business 4 vCPU, 16 GB, 512 GB",Microsoft Corporation,"Windows 365 Business gives you up to 300 licenses for Cloud PCs in your organization.      Securely stream your Windows experience - including your personalized apps, content, and settings – from the Microsoft cloud to any device with your Windows 365 Cloud PC.",,P1Y,Annual,US,USD,907.2,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,1134,Commercial,
Unchanged,Windows 365 Business,CFQ7TTC0J203,000Q,"Windows 365 Business 2 vCPU, 8 GB, 256 GB",Microsoft Corporation,"Windows 365 Business gives you up to 300 licenses for Cloud PCs in your organization.      Securely stream your Windows experience - including your personalized apps, content, and settings – from the Microsoft cloud to any device with your Windows 365 Cloud PC.",,P1M,Monthly,US,USD,43.2,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,54,Commercial,
Unchanged,Windows 365 Business,CFQ7TTC0J203,000P,"Windows 365 Business 2 vCPU, 8 GB, 128 GB",Microsoft Corporation,"Windows 365 Business gives you up to 300 licenses for Cloud PCs in your organization.      Securely stream your Windows experience - including your personalized apps, content, and settings – from the Microsoft cloud to any device with your Windows 365 Cloud PC.",,P1Y,Annual,US,USD,388.8,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,486,Commercial,
Unchanged,Windows 365 Business,CFQ7TTC0J203,000N,"Windows 365 Business 2 vCPU, 4 GB, 256 GB",Microsoft Corporation,"Windows 365 Business gives you up to 300 licenses for Cloud PCs in your organization.      Securely stream your Windows experience - including your personalized apps, content, and settings – from the Microsoft cloud to any device with your Windows 365 Cloud PC.",,P1Y,Annual,US,USD,380.16,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,475.2,Commercial,
Unchanged,Windows 365 Business,CFQ7TTC0J203,5,"Windows 365 Business 8 vCPU, 32 GB, 128 GB",Microsoft Corporation,"Windows 365 Business gives you up to 300 licenses for Cloud PCs in your organization.      Securely stream your Windows experience - including your personalized apps, content, and settings – from the Microsoft cloud to any device with your Windows 365 Cloud PC.",,P1Y,Monthly,US,USD,1152.12,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,1440.24,Commercial,
Unchanged,Windows 365 Business,CFQ7TTC0J203,000L,"Windows 365 Business 2 vCPU, 4 GB, 64 GB",Microsoft Corporation,"Windows 365 Business gives you up to 300 licenses for Cloud PCs in your organization.      Securely stream your Windows experience - including your personalized apps, content, and settings – from the Microsoft cloud to any device with your Windows 365 Cloud PC.",,P1Y,Annual,US,USD,276.48,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,345.6,Commercial,
